,x1,x2,y
0,-1.9651477746338541,8.39313636344626,1
1,2.760205756209758,7.760129919486804,0
2,-2.9546685039745113,6.00279706768648,1
3,-0.8868666580471798,4.841577247790231,1
4,-0.5586527534769345,4.205287861883504,1
5,5.319952098092054,11.315929542986728,0
6,-3.5974023809308284,5.24669373834094,1
7,-2.9251963864964514,5.404849624316137,1
8,7.049162203441439,10.255463411040832,0
9,4.931621043336072,6.9009612858483145,0
10,-6.286511270290963,8.206378155274844,1
11,7.928361628018488,10.246995850363842,0
12,-3.038252103163827,5.3520383773674745,1
13,0.720557482467219,3.7731343158934156,1
14,6.268327804146448,7.167785620680533,0
15,6.538511303562519,6.2551049997913655,0
16,3.6284955332813857,8.855214088159423,0
17,-5.3413307162574455,4.083330132563609,1
18,4.051661448415821,8.852824848813615,0
19,4.934881254886028,9.764646439280172,0
20,-2.8036692392920526,6.191093677907213,1
21,-4.489085955076382,6.466993878739202,1
22,4.594079754950949,12.626481832086448,0
23,1.9705426943792932,5.182787327858894,0
24,5.08849307852741,8.112802204123426,0
25,1.2889110343794372,8.60432340466036,0
26,4.5772605262948645,8.30861060254273,0
27,0.02809807835525957,9.921470644804943,0
28,-3.0630516104250414,6.176593715068263,1
29,-2.885550585302724,6.444214865180373,1
30,8.144235254157302,8.187231317104146,0
31,0.6394078261746445,8.450132721270043,0
32,3.6873627030464036,4.648789190168045,0
33,-0.06862030474778713,8.301400452051551,0
34,-5.959742090822122,3.0997064578062967,1
35,-0.6527389584441017,4.391018066761255,1
36,-2.692788311373487,6.479640962439218,1
37,4.063076072125274,9.032110792727442,0
38,-0.338938117120839,9.630043594294861,0
39,5.686477825856006,7.2986198910534155,0
40,2.4758723585874787,6.562327576931311,0
41,-2.0569072112734377,8.00830365956559,1
42,0.41280646352569894,9.075433069557928,0
43,5.563912366005345,11.225319760874566,0
44,4.779076379867879,8.030564339469443,0
45,5.762481454524954,11.526669109789989,0
46,0.6346159964985087,7.9519848109547695,0
47,1.094212483833274,10.559222758759061,0
48,-2.833842597168428,5.748573628187021,1
49,-4.716332424672896,4.590198204009577,1
50,-0.8098428284231645,5.126071872956913,1
51,-3.4350126005684123,7.970236421661934,1
52,-3.929723499412453,7.641890976729089,1
53,-1.7039657007805666,5.181567061853172,1
54,-2.6747822810089827,5.018333220896297,1
55,-2.286212842908686,7.144505595244158,1
56,7.391138107446594,7.476927494585643,0
57,-2.652634349338261,6.404446904279828,1
58,-2.663407347981405,7.143010987247495,1
59,-6.857113856748104,7.518671733321675,1
60,-2.0265732788543245,5.295404675247102,1
61,-6.053336681787686,8.102976139731764,1
62,3.4006416528190964,10.328292111467253,0
63,-1.4271846688917897,7.378122658855382,1
64,2.5528107964108213,8.512068401598373,0
65,-5.362494333359329,6.473951705240557,1
66,-3.7354216810991723,5.486052968102926,1
67,0.1036155404248924,5.607802658104417,1
68,-3.3023256290250766,5.168339632145736,1
69,-2.19244440884821,4.164166329491813,1
70,-4.834677261629001,5.0365188547031785,1
71,-3.5110668044359503,10.233694078528412,1
72,5.202433984268598,7.033162008330535,0
73,0.3975676305161997,5.16032670610316,1
74,-2.8555608220908355,6.112752485693881,1
75,-1.8442092725213781,8.646423439407954,1
76,4.63064869382585,9.46588552770021,0
77,5.664698624015253,8.354322868768335,0
78,-3.804405882408891,7.315913222123167,1
79,5.519967332461844,6.487411964523552,0
80,-0.05640798830371896,5.208891420623223,1
81,1.8463995205008996,8.64208578210591,0
82,7.103065940082791,11.928419479953975,0
83,3.8239350859731513,8.746010363423343,0
84,5.767479797269868,8.633301098810552,0
85,-4.477692576613858,6.583197951100268,1
86,-5.8908239250268455,5.941790338750542,1
87,5.098806586394737,12.339214985553477,0
88,-0.27928838231010866,7.282526971222744,1
89,4.8859978798607475,9.854778602523256,0
90,1.727441423444005,7.052002857832182,0
91,4.376983600641302,5.208485914906044,0
92,-2.051078071565899,6.354361267136472,1
93,2.748615053175269,6.1358582461876585,0
94,4.666345646686383,8.432814362087859,0
95,-2.100615701687427,5.254003366807335,1
96,2.893345318339626,6.598924607664806,0
97,2.364422920125124,6.760664215286954,0
98,4.275463334049117,10.811968368153199,0
99,3.6192835534947903,10.513086068439947,0
100,4.996780175760652,8.351441412747425,0
101,-1.339947796105783,3.0036833186659377,1
102,4.0442645494797915,5.5039148406618175,0
103,4.084740430609847,8.834948875378796,0
104,3.218856949126735,6.6764524987791205,0
105,3.978167950736142,11.814214878229448,0
106,-0.7679609491243178,8.045459317231366,1
107,7.329784581051147,8.91400198926933,0
108,1.9022614165718958,6.432250108768944,0
109,7.266050749004241,11.270470676418038,0
110,3.9822896798826317,10.826143095087904,0
111,-3.2631287995911364,6.49771523789005,1
112,-4.785773484714929,8.549543512150706,1
113,0.22753330491554102,3.813408746733079,1
114,-0.45041064519176066,9.192105865769825,1
115,-3.472660175449552,4.291469569965501,1
116,4.9665414095477685,5.601799865329046,0
117,-6.955446670927539,5.045582386153951,1
118,3.7581602888670247,9.064831662806322,0
119,1.8886996801567109,12.252676694297376,0
120,3.024789845723944,13.10890748518225,0
121,-4.110810232138636,6.224927112843228,1
122,2.7676547647606107,8.859516550232145,0
123,3.3462171529477334,9.347156506741012,0
124,5.64125365106921,9.770042355419815,0
125,-5.322057564684009,7.830524027301534,1
126,1.4961677638676711,6.216590873786237,0
127,6.151790920992206,8.316628833927853,0
128,-1.0874873187155707,8.652792932993012,1
129,5.841889847474938,7.918043049977007,0
130,-4.744391935040669,5.059190415283342,1
131,6.489057654789951,7.806310107818507,0
132,-6.789998119481565,5.94235058339074,1
133,3.8985652345822923,6.64251490083411,0
134,6.0630771639113785,9.411337793328112,0
135,-3.942256862705472,4.505861800086157,1
136,-1.736312982589872,4.864112125353719,1
137,4.089525930350794,8.772909082315941,0
138,4.729575374043202,7.369298980845675,0
139,-2.74729551655461,5.738781014033496,1
140,-0.4187660223750762,9.4324470854015,1
141,-4.239131319359778,3.4151411768213165,1
142,-2.196401445469872,5.321966791388196,1
143,3.898320140266687,8.998017803635022,0
144,4.966995717760418,12.161670378778176,0
145,3.564037195204129,9.168178470526614,0
146,-3.218533221286623,6.274262762730478,1
147,6.695476041772374,6.036881765125225,0
148,6.149728517379446,8.22547988992396,0
149,-2.0069072606386995,3.044264837720518,1
150,-3.5210404318464907,7.025072163018436,1
151,5.389519505967463,7.824891820308005,0
152,-1.3838737073862357,7.7267107671699975,1
153,0.058073212279412534,5.89172572287108,1
154,-4.1061367513253675,7.321046866138206,1
155,-3.0518606364285534,6.0593782096552555,1
156,3.508835432088691,10.749884071390232,0
157,1.7488358590794535,8.00272783164987,0
158,4.41083406187357,9.948739943060277,0
159,1.7881038035194488,10.337501172998072,0
160,-4.5652898667388575,5.326396289299157,1
161,3.2144139991889245,8.825669549657544,0
162,-4.625853132189196,8.247049188275508,1
163,3.9278752757946602,10.346051274990986,0
164,6.086677917617205,9.208675919447474,0
165,-4.263977551122678,5.000778284411852,1
166,7.89252469313344,8.383608325280504,0
167,5.496186811817479,8.258207544473969,0
168,-5.909395209712534,4.250333881413634,1
169,4.127614113644632,7.629110822304532,0
170,6.094119869536332,9.203660967776317,0
171,4.169307445895311,10.077145647502498,0
172,-4.592353175043232,7.094373236945941,1
173,-2.554492827071686,7.369618245691124,1
174,-3.0324936394362534,3.270541724584888,1
175,-4.311348939165088,7.151178761110325,1
176,0.8077722001041701,7.983461025749788,1
177,4.732676836985909,7.510867684016275,0
178,-1.970824086648544,10.061318959186067,1
179,-3.259311107067181,6.021289039592784,1
180,3.815552740989318,8.94898562342609,0
181,3.7101109814481092,8.900948855827414,0
182,-6.403545789104715,4.637226225978118,1
183,0.8592880276389718,10.669115881409585,0
184,5.64483267704481,11.811783519082585,0
185,-4.349465058270307,7.777704475957324,1
186,-3.244231774800758,6.867558585486265,1
187,-2.5694436352565675,6.0984578213183305,1
188,0.7301175237618267,8.417839732373679,0
189,1.2885614652026778,7.610124201812866,0
190,6.861532044405986,11.17794878868712,0
191,-1.2552128721303328,6.595522567303499,1
192,0.5390572572709798,6.322440426155861,1
193,4.775006375385389,11.821208179380765,0
194,7.620137390538858,9.573329473390215,0
195,-2.6997063393373093,3.324446229485546,1
196,2.731492915281275,8.576197230811639,0
197,5.51271417057802,6.8443601593318775,0
198,-2.1127263941449517,5.990090152628628,1
199,-2.626314101675111,5.982556730197418,1
200,0.26635228708524394,9.902316692820765,0
201,4.073442214261924,10.755758177175979,0
202,4.405820025457894,7.261106195031259,0
203,4.995540284073695,10.175214708380496,0
204,3.3949893812122665,9.294861440164341,0
205,-5.581291127351933,8.876479946348752,1
206,7.405607522221247,6.987666101208198,0
207,-2.3668148851972024,6.794306448253301,1
208,-4.703156945465415,4.161540056711274,1
209,-4.779504589066154,9.85286747217252,1
210,-3.806413152126753,5.295629952045501,1
211,4.127210965859883,6.223993969409234,0
212,-2.027255765004651,5.359034343196723,1
213,-0.9545152661163834,6.032303740365778,1
214,-0.2419449843603867,6.08304911417919,1
215,5.561777623910576,9.812307189884118,0
216,3.264750765787075,6.132131535838761,0
217,-5.041868854313174,6.3157260143649125,1
218,4.87954685128199,9.643696983002327,0
219,-5.617995731858143,4.964692727831003,1
220,-3.378635358874458,6.243268576539198,1
221,-7.073168442946138,6.550853686617443,1
222,6.6492315866952065,9.695427234163848,0
223,4.432380018148793,8.748951550482369,0
224,1.5734237657583336,9.76145851392708,0
225,7.669904870529879,11.009361046729918,0
226,-1.2981364177515817,9.301334968596228,1
227,3.9826877491288424,9.095303390249203,0
228,2.036303436404552,9.903324213959905,0
229,-4.334799961908247,5.96336725830643,1
230,-4.7621496587330485,7.599877663582706,1
231,2.1023510675464703,7.242055610728012,0
232,1.6643399638788634,8.79512556949927,0
233,-3.22654595886517,7.662012082746567,1
234,5.566806855423515,13.021571520402155,0
235,4.395096228729856,8.097996574001181,0
236,-3.7703116809894888,7.739135774744944,1
237,-5.089548141767245,7.1841170927197915,1
238,3.348120346259279,9.63755494116513,0
239,0.03153288923721398,7.050062990689348,1
240,-3.4487115610264376,5.601602099530022,1
241,-0.10058448620516014,9.674279574018254,0
242,3.607977570765236,6.329259540077903,0
243,-1.4468389738018776,8.911641018413597,1
244,3.271443988618744,5.184805689614929,0
245,7.406980321203079,9.661536691328404,0
246,3.0011537900817116,10.14075204905388,0
247,0.10878849862565199,7.0335507438707,0
248,0.48437123200101295,10.765654920702142,0
249,3.757334498675789,9.064254304307356,0
250,-3.814657569875142,5.154352021914397,1
251,1.8956393139534473,10.423931405871649,0
252,3.392765611872642,7.749973491650193,0
253,-6.667181096493179,6.229901528118383,1
254,-3.563330039713557,1.8325571241829666,1
255,2.7852101887360337,12.192892584190966,0
256,-1.2794961323304084,7.7944082437559015,1
257,-2.770376876602175,6.212393817082118,1
258,4.258535748836978,9.891546373544596,0
259,6.655921928833132,8.798985402465462,0
260,0.3892508965754162,8.70323650618294,1
261,-1.5167186044271592,5.504854118334963,1
262,-4.290720720148667,4.505884844269031,1
263,7.278502585669516,7.9358538307285995,0
264,-3.7099080974732312,3.8794724284800965,1
265,7.5124493498577625,11.358776819160852,0
266,2.7217922288617387,9.613171302502293,0
267,-3.050707151864238,5.39804149938612,1
268,-3.0054991201403243,5.9861425508567585,1
269,-3.653722689897924,7.250735451020421,1
270,-3.5132268497315944,5.969417942993139,1
271,-2.4034846997508716,9.854360680665723,1
272,1.6006819590579915,9.47024908612493,0
273,1.92566071548768,8.29839491378677,0
274,-4.0213650350830035,7.401325339782267,1
275,0.4882102964875541,6.885131351033395,0
276,-5.820049345712784,5.778016379230043,1
277,6.334817599455967,11.234401382456493,0
278,5.19727131505589,9.046615452519235,0
279,-3.703994023872683,6.337898041914296,1
280,-2.2794779162933554,5.1676728206443405,1
281,2.8569083639921544,7.90870291842586,0
282,3.1028905653414336,12.764183153407785,0
283,0.16694209484063371,9.664416631614376,0
284,1.2117547881148982,12.312528652374656,0
285,6.923257643441927,9.274239857592828,0
286,-5.212355852844485,5.4652670093614,1
287,-0.15925310716787244,9.395505796217183,0
288,-3.0268598703200196,6.66685066846239,1
289,0.39254733808878006,5.0787991976957745,1
290,-4.5353620354258055,6.002036991641304,1
291,5.2759582366823805,10.964464336097867,0
292,4.197796495439084,8.613424093731348,0
293,0.9005942180855406,9.354767148411359,0
294,4.424129954437423,8.984072030611747,0
295,7.166642342450455,10.961917917156004,0
296,-5.550930173385732,6.0121926801618715,1
297,-3.6940174770522205,6.104832406433784,1
298,-2.2527525559572883,8.03449055161389,1
299,5.227095065939348,6.977886132408331,0
300,3.356845778213997,12.005465555615643,0
301,2.200022359844936,12.535364389945219,0
302,3.764660176441258,9.189578079730111,0
303,0.7141406385076166,9.485102765777517,0
304,-4.868284051271082,4.065936303677656,1
305,-3.3286998929996057,7.0565531806560156,1
306,5.082163759377475,11.00307721461918,0
307,1.6217337700243775,12.141308160557234,0
308,4.218919589352888,10.93834383235374,0
309,-3.538960619424684,4.8559599679768946,1
310,-2.993924476009469,5.996773192408855,1
311,3.3997873410912676,10.50958238594103,0
312,-4.336324224560342,9.574428902689291,1
313,0.10232382063573775,8.255840966282232,0
314,-4.447823437825158,3.997096347346902,1
315,3.5510617899141037,7.663956949579945,0
316,-0.2889042733301914,4.350388497595158,1
317,-4.822680826338605,4.0526232725581615,1
318,-3.048037560265845,1.7190479151389324,1
319,-3.316850492383096,7.532171605182148,1
320,-6.126425545834482,4.527221879708861,1
321,6.3545499306868685,9.579082794911754,0
322,-2.0803529844105495,5.486065841001574,1
323,-2.9163802743691605,6.290149577471626,1
324,4.101972823112209,8.996338655025278,0
325,5.9840384974642,11.57328103879104,0
326,-2.7844137387274426,9.414821039072107,1
327,-3.8757097383922643,5.582151830842181,1
328,-4.605565822372473,4.38726678348468,1
329,-0.5690269703420046,5.426095435099614,1
330,-4.225474755614125,6.246461790781952,1
331,5.819705760874032,7.138891736641707,0
332,3.09458426047097,9.087447926186135,0
333,7.071526110590917,11.964084328523299,0
334,4.928751788457228,7.112827939352507,0
335,-3.0571143868751838,6.23380029693283,1
336,-3.7772950086309205,8.336317036493686,1
337,-6.101163504050591,8.035581903603518,1
338,4.355256438403297,12.364837468487972,0
339,-4.020002778600485,7.271308176208907,1
340,3.0972016278354646,7.733212817316821,0
341,6.600894316404254,8.438437246057411,0
342,-4.175556582449882,3.750375727320486,1
343,-1.19817347403137,5.9796428667789865,1
344,3.334517353146455,10.766532229689368,0
345,2.6837836644491437,10.287978529230617,0
346,0.8700548467231064,11.338244412427759,0
347,5.182370832438319,7.81736128426059,0
348,3.6893876168754547,8.454378736184733,0
349,-3.3806234127836907,6.079951906550469,1
350,1.8633758264970273,11.151902049370856,0
351,-1.477927559470956,7.2106156111941875,1
352,-3.37406357742982,7.668880691783409,1
353,5.084623075284226,8.369974125407735,0
354,4.567404613998227,9.191751540034462,0
355,-3.9519632919608365,4.070923063695041,1
356,-2.585285700974912,4.469218549875745,1
357,-5.109715385182829,5.415413659305301,1
358,3.3625090194549787,10.593013350381817,0
359,4.350099004109328,9.321596109149175,0
360,-4.3897340280442485,7.666260008616271,1
361,2.0871868802935487,9.000635472802072,0
362,7.91402228486352,8.017612484662731,0
363,-5.180084789082006,5.818083767767801,1
364,3.915208291664053,10.34510539646148,0
365,3.7206305989629014,9.853796957431317,0
366,-2.7180899795679423,6.775589950633102,1
367,4.58780372963171,10.659656512307176,0
368,-1.1347237690755465,2.1455373574412824,1
369,2.8330559394514667,7.403092093345556,0
