,x,y
0,15.714919576654735,2466.5803578271452
1,24.149574054414952,4072.712900307304
2,6.3876751059072285,1416.4048741938338
3,0.4472022070261289,174.16463825971226
4,21.285227824967183,4129.153451926547
5,7.493417392639213,1349.2477976875075
6,15.954272517043053,3142.2560973332975
7,2.6293157407225487,664.0627591444096
8,1.1711269771929405,722.2662950741276
9,18.363419092342433,3107.174240279524
10,1.1651315210120028,181.1634424762251
11,3.5546374934668585,388.4953254916807
12,5.026382812427565,547.0218358270358
13,17.811294075170807,2986.6270287428933
14,7.099190763088082,964.0698259130658
15,6.2738390335528775,311.1868930509587
16,13.195694942071587,2438.152502638684
17,12.21533335506065,2280.0847423334653
18,18.798711909823496,3814.474422502626
19,21.349084740240095,3335.376959544512
20,1.1078984015311848,-333.39656851697544
21,2.864251751764943,854.1952528474419
22,21.312376360028093,3676.0093673454735
23,18.756206035810195,3178.621496453941
24,9.994911902644176,1669.4268384610637
25,15.951141370176655,2045.4042955921645
26,8.90319345161375,1418.4056906447156
27,22.479783103207012,3821.4358026170326
28,9.846713254470766,1552.9193291181189
29,0.030217614914124225,82.614715934625
30,22.944733866953698,3585.9556512509803
31,0.25437275223431643,-321.4806776644408
32,16.69959336081727,2153.5827533057663
33,18.391984160899284,3347.018363641581
34,15.55293113033826,3045.5615187067624
35,22.58884262068724,3684.5959758913095
36,23.16573599301978,3361.79003114762
37,23.501749399092112,3892.9464703425633
38,8.710876540986643,1473.5051933469185
39,23.34952187792034,3939.837060118887
40,9.648068644921103,815.9955639770584
41,9.83070373914624,1728.4272379722454
42,20.49129086876345,3283.087877413803
43,22.353682876936706,3839.9196747348396
44,6.389438981793524,830.9784925823668
45,11.435700663329648,1315.775945817897
46,23.88404993177976,3961.712547501191
47,1.9962497212118095,421.09232240312167
48,24.321695834833626,3632.7610003591476
49,2.5952514869418906,246.20774636364106
50,7.74318180638153,1617.001367634994
51,24.540552774936675,4242.13179153133
52,13.49623719145698,2257.183227776756
53,17.23600678483515,2160.849173191614
54,9.50906939690519,1226.46642391427
55,16.98406565159956,2345.4986331677883
56,18.840803080878544,2997.084009721808
57,14.77641391428855,2080.5585264748074
58,24.4644806927934,4181.270000958012
59,0.876662230604619,310.0122903155565
60,15.641893574836052,2313.1830832971364
61,22.089030154288,3601.031273171004
62,0.8694032485319164,527.6562220320019
63,18.350813496905808,2877.7300172521004
64,24.197145167499094,3777.819612383028
65,14.977731055700074,2358.628123031138
66,23.48254535970409,3678.889589103664
67,24.604292891714874,4060.961874228173
68,20.23581891920585,3276.7330972231193
69,17.51208670052167,2822.32066903276
70,9.251107140327191,1197.5078453555618
71,5.351386594839635,588.3324755361173
72,1.5053068685371511,230.4027320365956
73,18.63633581803709,3133.1408606466625
74,17.992369050888037,2843.659651138688
75,6.413874226910895,1315.8189077826526
76,3.1792822491132884,482.1666786512905
77,2.652420313368478,449.30789156252763
78,19.96192249810119,3077.333033362107
79,17.06773833287826,3002.2715032833135
80,5.678041764697905,1614.7591041783182
81,7.233445907585348,855.2750568312312
82,20.264258546416308,2908.661969316473
83,6.6037258111550585,1216.2548496509207
84,12.17664689657005,2375.41070202407
85,12.080735429093782,1955.4749575384528
86,4.267834894405373,669.3271909423646
87,24.404997671924836,4353.278487614586
88,20.415536636457716,3384.131719609614
89,17.64973002347927,2656.699509845358
90,16.348275613272325,2978.8995302003686
91,4.860044415003173,583.0883771386322
92,7.306152749206701,1166.305640091234
93,23.41936789700147,3732.958334291025
94,9.734899636937634,1623.0786432869095
95,2.2491981706557445,402.6975795012554
96,4.449537453402239,803.7730619091075
97,15.156013763701024,2627.2872340392687
98,21.434276172896656,2626.894046839745
99,2.3554196924052224,911.2624191790383
100,12.103907894226298,2443.0517500253745
101,10.491591902879641,1265.3104592261157
102,20.908185890232872,3260.8458791286184
103,5.095386794421919,1138.5384088330295
104,22.238441054695496,3611.8859986078555
105,2.8614195091884924,839.6596563513491
106,15.67794276659796,3152.95300284544
107,9.194120481705351,1489.8428610793337
108,0.5166393036203171,94.49173508753655
109,20.33563707865291,3302.524114067842
110,8.840995107603527,1717.6444317651185
111,10.109221646647434,1794.1474970789336
112,15.533026463591307,2129.904682385299
113,20.82078059462451,3797.430864360577
114,19.25681951181445,2828.029385736117
115,5.645263450831825,750.0933112639007
116,4.3207122557028,645.5316513596091
117,24.386303190206167,3678.2924710851935
118,13.621768127527275,1353.7348195990317
119,19.91869219039645,2801.728744701849
120,21.31915825419609,3590.492004482415
121,21.17809008896397,3280.292137793572
122,5.868849169869131,625.2337290158208
123,8.704856415691022,1617.2192622987397
124,0.7184840551318267,290.05093448677655
125,23.346162498101933,3146.646191447272
126,7.873258839141989,1429.5167105181213
127,14.082813166073544,2609.8275895813317
128,23.7326349175268,3924.005196206462
129,15.968466773469162,2140.294419374356
130,2.1127866446563477,397.0215278052575
131,21.57923655685022,3411.3307131710303
132,11.35196400455757,1550.6123783841513
133,10.484189778355416,1968.1898563353725
134,0.8285214695041121,346.7368168891029
135,23.79120791074562,3531.6581853666644
136,19.971267418976886,3682.5510520933503
137,4.364313974957568,591.9149249901918
138,24.67544672419036,3954.0632266320017
139,17.170586833076033,2871.1272122945593
140,6.866021301773048,1152.2312850733015
141,13.621638920418455,1885.549095119371
142,19.30891944206922,2897.862139924059
143,8.515560274225956,989.4502715081532
144,8.921115596938298,1081.616089497199
145,16.187711573933914,3183.8411312695284
146,13.427844059522867,1553.5140744041043
147,21.6526073022523,3606.232323781747
148,8.588697943407803,1301.7112798326755
149,4.05818430078663,674.113248652046
150,21.329003264995414,2744.8517233695425
151,12.152639412763557,2670.5244872285343
152,12.140679096896095,2315.1168549234512
153,22.83277170820683,3541.095164980744
154,16.357624334324587,2536.9850481376416
155,12.961183379065433,2652.5061440367717
156,22.306183303780355,3068.916147968595
157,11.822307908850116,1955.6097815286068
158,8.538560575375238,1319.6293144537062
159,9.51086533665397,1851.1328461007151
160,15.398626423846126,2152.520759191017
161,19.507587636118714,3582.2319672148465
162,12.089977667878932,2358.196340786087
163,12.11152907489003,1891.7023305815671
164,12.212039205210928,1947.9309411174459
165,0.12785956892663597,189.85426921754714
166,16.33043186552833,3039.8487909465202
167,22.48718570858721,4170.437124781013
168,21.544682678386863,3226.9468308932423
169,18.88784725378459,3255.856142945602
170,1.0476180632158854,-100.49273467988013
171,17.881622318158016,3201.9374354963306
172,19.967466963267853,3033.9077652448227
173,21.185508567895877,3437.1776241362613
174,23.278005686685628,3741.921217632163
175,23.70181462198273,3863.568885825778
176,20.143261865865874,3110.6105305827346
177,11.665695828147749,1941.0021594664129
178,11.848451960777389,1979.8183738481537
179,24.08185655602695,3569.3662579451857
180,7.065812080625239,1297.4510979109784
181,9.703573011049164,1824.3239044582951
182,5.8735811349491405,1300.7409530046848
183,2.9891990390959715,662.2118759993984
184,11.211921305875297,1107.0198559588648
185,15.377689644424034,2431.9969490163076
186,21.99541468519018,3886.6834492118965
187,5.654740600598748,1354.2119249181883
188,5.506673862673941,796.5100370307903
189,10.60414326617909,1789.3154417488263
190,22.265199503379343,3608.8829307632786
191,13.787893164039794,1849.225465290556
192,17.90386145762897,2845.4397017773404
193,20.0021771992238,3147.6998171996884
194,20.876787033812665,3076.4281514996187
195,7.364148047533492,719.1587288452887
196,6.560450185033561,1396.169216372344
197,18.80437195257948,2929.71044014484
198,19.75291580980781,3350.4243777051893
199,9.189038582701794,1531.638662988352
200,15.156762350810956,2119.985439264046
201,16.424420815837042,2345.4457997140726
202,9.418656239422434,1249.1829246627758
203,7.821339436634303,1225.5863206072295
204,13.116954620902973,1703.9305875613463
205,22.270652709986113,3760.505951319181
206,9.695441070646375,1909.5052806870008
207,3.186273764017028,-262.15685052329184
208,18.566097117300266,2700.0410445311604
209,16.31746626929248,2584.001300875267
210,22.927514490189424,2989.4334719140697
211,10.35028419521215,2346.6093129652727
212,20.726926833627903,3828.297387109818
213,4.575636655791756,933.5586958779159
214,18.668542234810975,2892.5169296106415
215,9.340797169813914,1270.3878021786702
216,3.9258721703192805,959.5531490116118
217,22.195629407214184,3523.6163519283323
218,17.922348285861318,2430.7787857007406
219,20.264183099705924,3176.3327921329496
220,0.651566214087898,134.32490705583382
221,1.9608387624135415,65.88972797586015
222,10.89286443690281,1670.2923401373102
223,24.042815105593515,3997.1659067618825
224,4.88825541191395,485.88632176725883
225,9.010225840776394,1480.0895200368752
226,10.081408722854196,1582.8529277889686
227,17.961307426048037,3042.7395275581152
228,5.411176759225922,777.1565590453049
229,15.545872665777546,2210.1361699880567
230,1.6658414356014921,54.2397661333857
231,16.440625102685853,2669.442828527285
232,6.620757007041933,887.2542606067436
233,21.18358619790994,2935.5439333774107
234,13.02467211647071,1845.1898912478296
